ID,km,average_speed
69736,7.303637473597472,7.483235116390852
20595,8.203370980207582,6.680269527856337
57565,6.270179051158,5.943297678822749
27415,8.5663207725688,7.296695717690629
77085,7.118655472004917,6.951811984379802
80016,12.370534353612745,9.825682568397733
82404,4.364367810159151,3.7984054048382516
61719,9.124240437365186,8.257231165036368
34485,11.75613658486128,11.60526809956691
38406,8.521039406573621,7.209001189994604
58809,10.927718815470662,8.31637657189548
73036,5.444123726119558,5.008393492290301
41487,15.074246700258959,12.186133144914274
21335,5.109401165299958,6.550514314487126
59758,10.808375092603303,8.537421084204821
8853,5.939007417102586,7.287125665156547
78690,6.6657493967640535,7.626715556938277
73938,7.967329143271856,4.683908961359116
16270,11.076881702109972,8.805152386414921
43394,9.77717954771181,9.718866349614126
73004,8.967448707268883,11.768305390116645
55338,10.656032064195337,10.236342040533465
340,6.92980605514538,5.984288475945924
44914,8.276730162989947,8.343477986885027
73370,11.113203428035881,9.33098524604188
72305,7.2878756657835915,6.3317772943384805
68973,8.078440255215082,6.627104393121478
67062,6.306871774586073,5.119214102748436
45501,2.627111540504273,2.5407268283406896
33340,5.216321230239064,4.893359503038521
62012,6.2619633821351925,5.209620118248912
75296,6.07457807285303,6.749531192058922
63557,13.407373541993815,11.528266158206204
66770,8.693601214191057,7.190737149868534
47205,9.686164210488664,10.326401077280027
13230,19.408646541489208,15.817967841474497
6915,4.460889755280252,3.554493828908567
31165,3.3137392802051355,3.367621219720666
69061,6.622975945296186,7.238225076826432
923,4.406292406393608,4.784247998255817
61492,5.542370151500954,5.908710182836838
8798,6.356115582628803,5.868989457644324
33768,5.594995232958564,5.8894686662721725
81463,11.04260497476094,8.56015889516352
10909,5.404808625478027,5.780543984468477
61988,6.950460867678009,6.4896926869075715
60096,12.296761265464154,8.995436185416352
81936,19.030815476716544,12.569891332045273
42403,15.071584799161487,8.701838798592082
66949,6.4791380230289155,6.5711338975952485
79125,5.521646163873304,6.041188363099894
33919,12.07929353539944,9.966413808085347
68486,12.030928467328371,9.155957737692825
78610,9.379011291819644,6.358651723267555
59975,9.53545824548604,7.158752436551082
46939,10.625516888138367,7.710825027676609
80428,11.233911537647067,6.714830566435785
68979,5.1840323854953825,4.989444066886797
71481,10.939122452124092,7.513133552283031
23307,32.772897816480594,11.43107702004904
38031,18.973125034385763,9.481821606389687
2668,25.59123988789055,13.840584038880772
61203,12.74387394467089,11.100935491873598
74743,14.727901107650114,9.459152927199817
80999,10.85546779739061,7.409875629618163
58481,26.336098499732383,12.405133537320953
77202,11.360225345487844,7.3959800426353155
77902,4.6032473834638,2.8878590862382687
80930,6.7705514795220685,6.393344173297516
66111,9.271364665182016,9.08067058294027
17153,23.11691893210554,17.619602844592638
72138,10.113224397418794,9.320944145086445
40258,7.043970967542172,6.426980809801251
21095,6.762998350072081,5.234518846805016
10959,11.198498193171808,7.401518964422874
81822,12.842438699294071,9.963102171678877
45370,8.859949328689732,9.52682723515025
69567,30.116644875981905,9.900277737009173
70372,11.857360327417144,11.739960720214993
58989,17.77317512525938,11.692878371881173
33650,3.325311534833562,2.889063018969211
63209,12.107853028519338,9.788078438576669
55164,6.981789046356139,3.597006206262823
76895,7.839266733160566,6.246427675825152
45490,17.10265335768635,10.284217292655653
38077,3.597984300344534,4.135614138327051
60990,12.133185987162008,9.994387139342676
